micronaut-jdk, Startup time, 6.37
micronaut-jdk, Memory Usage (Startup), 153.5
micronaut-jdk, Startup time, 6.22
micronaut-jdk, Memory Usage (Startup), 153.5
micronaut-jdk, Startup time, 5.97
micronaut-jdk, Memory Usage (Startup), 146
micronaut-jdk, Startup time, 6.06
micronaut-jdk, Memory Usage (Startup), 150
micronaut-jdk, Startup time, 5.99
micronaut-jdk, Memory Usage (Startup), 150.4
micronaut-jdk, Startup time, 6.25
micronaut-jdk, Memory Usage (Startup), 152.2
micronaut-jdk, Startup time, 6.07
micronaut-jdk, Memory Usage (Startup), 149.6
micronaut-jdk, Startup time, 6.20
micronaut-jdk, Memory Usage (Startup), 155.4
micronaut-jdk, Startup time, 6.06
micronaut-jdk, Memory Usage (Startup), 150.6
micronaut-jdk, Startup time, 6.00
micronaut-jdk, Memory Usage (Startup), 150.6
micronaut-jdk, Startup time, 5.89
micronaut-jdk, Memory Usage (Startup), 140.7
micronaut-jdk, Startup time, 6.14
micronaut-jdk, Memory Usage (Startup), 151.3
micronaut-jdk, Startup time, 6.10
micronaut-jdk, Memory Usage (Startup), 152.1
micronaut-jdk, Startup time, 6.10
micronaut-jdk, Memory Usage (Startup), 150
micronaut-jdk, Startup time, 6.46
micronaut-jdk, Memory Usage (Startup), 159.5
micronaut-jdk, Startup time, 5.96
micronaut-jdk, Memory Usage (Startup), 150.5
micronaut-jdk, Startup time, 5.97
micronaut-jdk, Memory Usage (Startup), 149.1
micronaut-jdk, Startup time, 5.98
micronaut-jdk, Memory Usage (Startup), 151.5
micronaut-jdk, Startup time, 5.97
micronaut-jdk, Memory Usage (Startup), 150.6
micronaut-jdk, Startup time, 6.17
micronaut-jdk, Memory Usage (Startup), 151.5
micronaut-jdk, Startup time, 6.43
micronaut-jdk, Memory Usage (Startup), 149.6
micronaut-jdk, Startup time, 5.94
micronaut-jdk, Memory Usage (Startup), 150.6
micronaut-jdk, Startup time, 5.95
micronaut-jdk, Memory Usage (Startup), 151.4
micronaut-jdk, Startup time, 5.97
micronaut-jdk, Memory Usage (Startup), 150.2
micronaut-jdk, Startup time, 6.04
micronaut-jdk, Memory Usage (Startup), 151.2
micronaut-jdk, Startup time, 6.05
micronaut-jdk, Memory Usage (Startup), 146.3
micronaut-jdk, Startup time, 5.99
micronaut-jdk, Memory Usage (Startup), 143.8
micronaut-jdk, Startup time, 6.38
micronaut-jdk, Memory Usage (Startup), 148
micronaut-jdk, Memory Usage (Load), 323.1
micronaut-jdk, Load Time, 20.11
micronaut-jdk, Memory Usage (Load), 324.8
micronaut-jdk, Load Time, 20.25
micronaut-jdk, Memory Usage (Load), 352.5
micronaut-jdk, Load Time, 20.05
micronaut-jdk, Memory Usage (Load), 310.8
micronaut-jdk, Load Time, 20.17
micronaut-jdk, Memory Usage (Load), 330.2
micronaut-jdk, Load Time, 20.91
micronaut-jdk, Memory Usage (Load), 339.2
micronaut-jdk, Load Time, 19.83
